student_pid,State,Started on,Completed,Grade/10.00,topic,labType
spid1_ZFQRWM3XNYCJMWNRHEFKFER7LH,Finished,03/04/2023 9:38,03/04/2023 20:55,6.0,Pointer 2,Prelab
spid1_VBFKOZXYY234KKIGIK3WO7CLBW,Finished,03/04/2023 9:52,03/04/2023 11:32,9.0,Pointer 2,Prelab
spid1_M645IGUDCIDDHUMRQFKGPDE7P6,Finished,03/04/2023 9:55,03/04/2023 17:00,8.2,Pointer 2,Prelab
spid1_PK76MM3IDKRYGZPBBKHTJMA4N4,Finished,03/04/2023 10:19,11/04/2023 7:22,10.0,Pointer 2,Prelab
spid1_WAY3I5KUS643JC36B2SDV4TLGP,Finished,03/04/2023 10:20,05/04/2023 14:05,8.2,Pointer 2,Prelab
spid1_PNLNRLP3JTJAENRA6ANW5IK4Z4,Finished,03/04/2023 13:27,04/04/2023 21:18,10.0,Pointer 2,Prelab
spid1_7FL6KIQIDNUHYVBAWJPUITJKIM,Finished,03/04/2023 13:33,11/04/2023 10:03,10.0,Pointer 2,Prelab
spid1_FXI7XMDE5MT5GLSBGCCJKSW5GS,Finished,03/04/2023 13:48,03/04/2023 14:27,10.0,Pointer 2,Prelab
spid1_QBPORPLIQ4WNOZ4OC2RLLUJLBY,Finished,03/04/2023 14:58,13/04/2023 23:56,8.0,Pointer 2,Prelab
spid1_5YCRJFRTK2YHPFGLDLFQJ2HTMU,Finished,03/04/2023 14:59,12/04/2023 10:50,10.0,Pointer 2,Prelab
spid1_DXSJGE3PPMX7SAZOEVC6A6AS6Q,Finished,03/04/2023 15:06,05/04/2023 12:36,10.0,Pointer 2,Prelab
spid1_CPWJUMTNMWAI3VVQTKVIHNFS3C,Finished,03/04/2023 15:13,08/04/2023 15:58,10.0,Pointer 2,Prelab
spid1_YBVZMHYCBLH3YNORDXY4HNIXP4,In progress,03/04/2023 15:23,-,0.0,Pointer 2,Prelab
spid1_TY72LVFPYBDAWEXKLKVDYGYQAF,Finished,03/04/2023 16:44,04/04/2023 21:12,8.2,Pointer 2,Prelab
spid1_7XCQ2ML33YRSUMRAPXQWUSQXYY,Finished,03/04/2023 16:48,09/04/2023 10:42,8.0,Pointer 2,Prelab
spid1_KTABMLUNJ3C6QBIVKLHKO6ZFZQ,Finished,03/04/2023 17:16,09/04/2023 15:42,10.0,Pointer 2,Prelab
spid1_LEPXBCQME2JFH7NAOZEC2636M3,Finished,03/04/2023 19:13,03/04/2023 19:15,10.0,Pointer 2,Prelab
spid1_SJN37ORKGP2ELNU6F72DP7PEQU,Finished,03/04/2023 19:18,10/04/2023 21:34,10.0,Pointer 2,Prelab
spid1_EPCK44YLP4KRWRFJQ6FI2PT6OV,Finished,03/04/2023 19:31,11/04/2023 8:17,10.0,Pointer 2,Prelab
spid1_JWCBHOOB2FUKBJ6TWSIKZ4Z2NR,Finished,03/04/2023 19:43,04/04/2023 0:15,10.0,Pointer 2,Prelab
spid1_BYMNYD2NJ2Q47SHG7OWLALHQJP,In progress,03/04/2023 19:47,-,0.0,Pointer 2,Prelab
spid1_UQI3YNES32WAYODF5BGDCYZMGG,Finished,03/04/2023 20:56,08/04/2023 12:26,10.0,Pointer 2,Prelab
spid1_ZFQRWM3XNYCJMWNRHEFKFER7LH,Finished,03/04/2023 20:57,03/04/2023 21:01,10.0,Pointer 2,Prelab
spid1_FW44OO6HQVOX453BRBDMOX7AEI,Finished,03/04/2023 21:06,03/04/2023 21:12,10.0,Pointer 2,Prelab
spid1_BJ35QMJHCBUG33GDB6L7YQXBHO,Finished,03/04/2023 21:19,04/04/2023 21:44,10.0,Pointer 2,Prelab
spid1_RNPI5RVWE3J7KIZPOW6WN5WSQF,Finished,03/04/2023 21:22,07/04/2023 15:50,10.0,Pointer 2,Prelab
spid1_3MKOHWII67KUJQ3RZNWM5KV5QA,Finished,03/04/2023 22:01,08/04/2023 17:24,6.4,Pointer 2,Prelab
spid1_7DLZU2UBYC2JVEBNZV34RZSQAU,Finished,03/04/2023 22:11,26/04/2023 11:13,10.0,Pointer 2,Prelab
spid1_UI3WOHUE7EJEKEOQJMQN26ICKU,Finished,03/04/2023 22:37,03/04/2023 23:37,10.0,Pointer 2,Prelab
spid1_N64GOSTWA4JXUNIIKRYP6CZ6XS,Finished,03/04/2023 23:06,03/04/2023 23:32,10.0,Pointer 2,Prelab
spid1_W5WSAMKOGC22JG6T752OL7Y3YA,Finished,03/04/2023 23:31,05/04/2023 0:18,10.0,Pointer 2,Prelab
spid1_3KYUZM4VL6UEUSUOLNHLEMQNWG,Finished,04/04/2023 1:48,10/04/2023 10:33,8.6,Pointer 2,Prelab
spid1_UTKYGAK6DWF3GFXJBPFOXDRNFA,Finished,04/04/2023 4:08,09/04/2023 23:10,7.8,Pointer 2,Prelab
spid1_2GXJ25K35G7R4QWN4AWMGQRZP5,Finished,04/04/2023 6:59,09/04/2023 21:57,10.0,Pointer 2,Prelab
spid1_BCRBJRKGMH4JJI5OV53UAYMOT3,In progress,04/04/2023 8:21,-,0.0,Pointer 2,Prelab
spid1_EQTU7M5B4QGS2K62SNQNJEAAHE,Finished,04/04/2023 9:47,04/04/2023 9:56,8.2,Pointer 2,Prelab
spid1_VCK36IWUGCXTUJJ2UNJTKJENTJ,Finished,04/04/2023 9:47,07/04/2023 16:32,10.0,Pointer 2,Prelab
spid1_WNBSJDNFDCEX7XD6KFSUNYCQM2,Finished,04/04/2023 10:15,04/04/2023 17:03,8.4,Pointer 2,Prelab
spid1_7NDZHDKLK3CD35XQLGGNY2UPBH,Finished,04/04/2023 13:15,05/04/2023 9:53,10.0,Pointer 2,Prelab
spid1_GS3XXJSRSMXCSRDDO75VVTYETA,Finished,04/04/2023 14:03,09/04/2023 16:12,10.0,Pointer 2,Prelab
spid1_65VLUHVQ6AZ4HDMFK5NQKEQL5M,Finished,04/04/2023 14:14,04/04/2023 18:09,9.6,Pointer 2,Prelab
spid1_QORYFTQFTHNJYZECNIYW3XR5HG,Finished,04/04/2023 14:21,10/04/2023 15:01,9.4,Pointer 2,Prelab
spid1_3G2TGQJ6WZGYOUTKIRBEIPIL46,Finished,04/04/2023 14:44,04/04/2023 15:34,9.0,Pointer 2,Prelab
spid1_XCR7VNBOKJRQ2M5EFK5XGW2M5I,Finished,04/04/2023 14:44,07/04/2023 20:03,10.0,Pointer 2,Prelab
spid1_ZQ3A4FGGRZ4BPKTX3V6XXCR3ZY,Finished,04/04/2023 15:46,05/04/2023 8:18,10.0,Pointer 2,Prelab
spid1_PTXIMSWY75MKMZ7EYXJMRFDXFY,Finished,04/04/2023 15:51,12/04/2023 10:13,8.6,Pointer 2,Prelab
spid1_JFFKULXJ6C6VE3RFHD7M7Y2VCQ,Finished,04/04/2023 15:57,09/04/2023 19:45,10.0,Pointer 2,Prelab
spid1_BF3G3G7DQ5V74FI27FTDV4XAQO,Finished,04/04/2023 18:01,07/04/2023 17:56,10.0,Pointer 2,Prelab
spid1_HEUY3MDNIL7WUDEK32OFSI6RYO,Finished,04/04/2023 18:41,07/04/2023 23:16,4.0,Pointer 2,Prelab
spid1_RNSLHYE7SDMPZRZ5OJSAATOZWL,Finished,04/04/2023 18:41,11/04/2023 22:31,8.0,Pointer 2,Prelab
spid1_L7JUFL2CUTPLWZGAH6HSXIJMWI,Finished,04/04/2023 19:02,07/04/2023 17:17,10.0,Pointer 2,Prelab
spid1_TUV4YWCTTYVOTE6QE67I5XPJI2,Finished,04/04/2023 19:21,06/04/2023 0:21,10.0,Pointer 2,Prelab
spid1_GPVKS6KGK62T4Z3O7JWWPRV4G3,In progress,04/04/2023 19:45,-,0.0,Pointer 2,Prelab
spid1_A6BGKWRXSJLNTEG5ELFG2A6T5G,Finished,04/04/2023 20:23,09/04/2023 16:40,10.0,Pointer 2,Prelab
spid1_WNBSJDNFDCEX7XD6KFSUNYCQM2,In progress,04/04/2023 20:28,-,0.0,Pointer 2,Prelab
spid1_RBRGV2APXGRGMBAUMMGIEVOCRP,Finished,04/04/2023 20:44,06/04/2023 10:45,10.0,Pointer 2,Prelab
spid1_GGEIJZSXHHJVRYZVKVPE6Q4DCM,Finished,04/04/2023 21:09,06/04/2023 20:11,10.0,Pointer 2,Prelab
spid1_ZDIUWAI7OHMUSQK6327Q6M35HR,Finished,04/04/2023 21:22,05/04/2023 9:50,10.0,Pointer 2,Prelab
spid1_YQ7LOJHIT6ONF673JB7JV47HEI,Finished,04/04/2023 21:30,05/04/2023 22:04,10.0,Pointer 2,Prelab
spid1_S7RDZHLEWLMWQL7A3WSX6CTCOR,Finished,04/04/2023 21:40,06/04/2023 17:26,10.0,Pointer 2,Prelab
spid1_DZIFKSPOI6RB567IWPEBQ56I2O,Finished,04/04/2023 21:41,08/04/2023 18:46,10.0,Pointer 2,Prelab
spid1_N2BYVCGFKPTPOPL7W4Q65GSCSU,Finished,04/04/2023 21:48,09/04/2023 22:18,6.8,Pointer 2,Prelab
spid1_ECVYFLMCY6YFJ6KCSZ5ZTXUDUV,In progress,04/04/2023 22:23,-,0.0,Pointer 2,Prelab
spid1_UOPDSXZTQ6K7HDMUZSU3IH6VTC,Finished,04/04/2023 22:29,09/04/2023 11:59,10.0,Pointer 2,Prelab
spid1_H42UNZL5ECOR4SQL27L6ZSP3CX,Finished,04/04/2023 23:31,09/04/2023 11:47,10.0,Pointer 2,Prelab
spid1_CYYGPJRJ2E3M67MIYUMSMFGNFC,Finished,04/04/2023 23:55,07/04/2023 21:36,10.0,Pointer 2,Prelab
spid1_SNVH5KT5G5B5LFFNO6XWKEE7DD,Finished,04/04/2023 23:59,06/04/2023 17:08,10.0,Pointer 2,Prelab
spid1_4XBOSLBIZDAMVPEDSJYO7ZOHFL,Finished,05/04/2023 0:26,05/04/2023 12:58,8.2,Pointer 2,Prelab
spid1_D4WTLUZFZGK2GLVYJAUZAADLKU,Finished,05/04/2023 1:03,09/04/2023 21:26,10.0,Pointer 2,Prelab
spid1_MV2IQYSWMWMTDPREC2YJR63KIR,Finished,05/04/2023 1:51,09/04/2023 21:45,10.0,Pointer 2,Prelab
spid1_MFW7VLXK6AWRTRTWTDCIEY7YE5,Finished,05/04/2023 4:23,10/04/2023 21:13,8.8,Pointer 2,Prelab
spid1_R3XCOSPCCN3C3FI7VYILILZ5WC,Finished,05/04/2023 8:48,11/04/2023 22:12,10.0,Pointer 2,Prelab
spid1_LLP66UUR5FBO3LQ3VTE5JDSNXM,Finished,05/04/2023 8:49,07/04/2023 20:17,10.0,Pointer 2,Prelab
spid1_JTER4D3FU3CEBXU5MNGFVYCHYM,Finished,05/04/2023 12:01,12/04/2023 8:02,10.0,Pointer 2,Prelab
spid1_UW3OHVRYZY7UVXKFDNR7KPMEZB,Finished,05/04/2023 13:16,05/04/2023 21:07,7.2,Pointer 2,Prelab
spid1_3G2TGQJ6WZGYOUTKIRBEIPIL46,Finished,05/04/2023 14:20,05/04/2023 14:24,10.0,Pointer 2,Prelab
spid1_DOQPPNWTZBS2ZDIAXGXCMRMSKW,Finished,05/04/2023 15:23,05/04/2023 16:58,8.4,Pointer 2,Prelab
spid1_2NQIGGCABS2MU6ARLDC3NJSXE2,Finished,05/04/2023 15:34,05/04/2023 16:45,9.4,Pointer 2,Prelab
spid1_6WHO5J3GCEAMYDA4DVPEFE7FLO,Finished,05/04/2023 16:06,07/04/2023 21:47,10.0,Pointer 2,Prelab
spid1_LC4GPJR4LXR5YG5QM6KGMV45SI,Finished,05/04/2023 16:06,12/04/2023 22:08,8.4,Pointer 2,Prelab
spid1_RJIUKDQRXZTCQVCHRSGG66OJQA,Finished,05/04/2023 16:23,07/04/2023 10:21,10.0,Pointer 2,Prelab
spid1_33IC43H6TCKSMYOLTAIQHNOEWT,Finished,05/04/2023 17:44,25/04/2023 10:13,10.0,Pointer 2,Prelab
spid1_FEOB5ICCYLQTOO3XMNKYHFPSBT,In progress,05/04/2023 18:53,-,0.0,Pointer 2,Prelab
spid1_GZI4KGPY7ZSE7HNVETT5AVEOB5,Finished,05/04/2023 18:56,05/04/2023 19:16,9.8,Pointer 2,Prelab
spid1_VYBQWCLZC4O5264Y5CHGVGQZLZ,Finished,05/04/2023 20:46,07/04/2023 16:23,10.0,Pointer 2,Prelab
spid1_Z6TZNR535ZENL3KC3N74SPEDG5,Finished,05/04/2023 21:02,05/04/2023 21:56,10.0,Pointer 2,Prelab
spid1_NLGLRWBFTMFVRNDUGFH4KV4NXI,Finished,05/04/2023 22:16,06/04/2023 23:09,10.0,Pointer 2,Prelab
spid1_URNUI4Y3I4KIUXE2LHTQSZWY6T,Finished,05/04/2023 23:35,06/04/2023 23:37,10.0,Pointer 2,Prelab
spid1_7LL4V7F6R26622L77JMXJNU57S,Finished,05/04/2023 23:43,06/04/2023 0:21,10.0,Pointer 2,Prelab
spid1_EUYHETJDKKQS6XTS2D3WC6UGEZ,Finished,06/04/2023 9:45,07/04/2023 22:31,8.6,Pointer 2,Prelab
spid1_XMXAQX6SHSHBO7STXJJDVLNEWU,Finished,06/04/2023 9:46,06/04/2023 10:57,7.6,Pointer 2,Prelab
spid1_ZWLGRMOOVKYT36IP4QZRFUFLAL,Finished,06/04/2023 9:58,15/04/2023 15:34,10.0,Pointer 2,Prelab
spid1_WSDBOFUCPSB5VTY2CHY3KBJX4P,Finished,06/04/2023 10:41,07/04/2023 9:31,8.2,Pointer 2,Prelab
spid1_WAY3I5KUS643JC36B2SDV4TLGP,Finished,06/04/2023 11:34,09/04/2023 23:02,10.0,Pointer 2,Prelab
spid1_7QQUDFNCEJSWFWSQZYTU5V34UL,Finished,06/04/2023 11:45,07/04/2023 1:04,10.0,Pointer 2,Prelab
spid1_JJ3QZ57DKXFG5DULCDQRVHFYHZ,Finished,06/04/2023 13:18,11/04/2023 22:25,10.0,Pointer 2,Prelab
spid1_ECZI2TZNRVZPCQQO32JC5Y5LCS,Finished,06/04/2023 13:32,10/04/2023 12:38,9.4,Pointer 2,Prelab
spid1_4LADHGTJUWVFTUEORBXQWQRQBQ,Finished,06/04/2023 14:35,06/04/2023 15:30,8.4,Pointer 2,Prelab
spid1_PWASIGZ6BRJNVVRNUI64LXFQFG,Finished,06/04/2023 14:40,09/04/2023 0:00,10.0,Pointer 2,Prelab
spid1_JJOTTPYN6B7ODAIMA2AV7HWFGZ,Finished,06/04/2023 14:49,06/04/2023 16:05,10.0,Pointer 2,Prelab
spid1_UJXCBZEM25W7RB5QUYQ6XPLFRK,Finished,06/04/2023 15:05,11/04/2023 7:12,10.0,Pointer 2,Prelab
spid1_4JOROE65SOQBZGHPYC6U244U32,Finished,06/04/2023 15:55,13/04/2023 7:24,9.8,Pointer 2,Prelab
spid1_43VFJ5HMNETUNVN4MYK5NUZZOV,In progress,06/04/2023 16:04,-,0.0,Pointer 2,Prelab
spid1_OAH4OSIMJPAU2X4EJN7ZINC6MQ,Finished,06/04/2023 17:13,07/04/2023 9:46,10.0,Pointer 2,Prelab
spid1_PNRATBNFO7X2FCAKTF64QGVXK6,Finished,06/04/2023 17:41,12/04/2023 20:08,10.0,Pointer 2,Prelab
spid1_2F5XD35PBX3ER6YV2Q6COCPJ2N,Finished,06/04/2023 18:40,07/04/2023 21:02,10.0,Pointer 2,Prelab
spid1_DJYTXORQFTVHRDBD7LWKX5NGI7,Finished,06/04/2023 18:58,07/04/2023 20:18,10.0,Pointer 2,Prelab
spid1_V2536LX2KFES5JLBLQWOFOMPQG,Finished,06/04/2023 19:30,06/04/2023 21:54,10.0,Pointer 2,Prelab
spid1_VLI25PSHYBKBEFSZ6FELGTCP4T,Finished,06/04/2023 21:01,11/04/2023 20:23,10.0,Pointer 2,Prelab
spid1_ZRN62PHVHX7D5VUVG3MSB7GFNZ,Finished,06/04/2023 21:02,06/04/2023 21:45,8.4,Pointer 2,Prelab
spid1_62FYWC64S4X635FLV4BJ7S2MVB,Finished,06/04/2023 21:42,07/04/2023 10:04,10.0,Pointer 2,Prelab
spid1_K5L6NXZND2NO3D3EWVWUXV2AC3,Finished,06/04/2023 21:54,07/04/2023 13:28,10.0,Pointer 2,Prelab
spid1_4LADHGTJUWVFTUEORBXQWQRQBQ,Finished,06/04/2023 21:56,07/04/2023 22:46,10.0,Pointer 2,Prelab
spid1_33CIFBWYCAVNURVHCUTCGHIYLE,Finished,06/04/2023 22:06,06/04/2023 22:16,10.0,Pointer 2,Prelab
spid1_SNGWSR26F26PJ2AHBDBRENMSES,Finished,06/04/2023 22:23,12/04/2023 11:23,10.0,Pointer 2,Prelab
spid1_CGPVPAHL7HPUW2WFULIN6ZQLFA,Finished,06/04/2023 22:51,24/04/2023 20:53,8.4,Pointer 2,Prelab
spid1_OXJOUQKHYFG6I6LHHBX7OFWHOS,Finished,06/04/2023 23:04,09/04/2023 21:33,10.0,Pointer 2,Prelab
spid1_DOQPPNWTZBS2ZDIAXGXCMRMSKW,Finished,07/04/2023 9:34,07/04/2023 9:38,10.0,Pointer 2,Prelab
spid1_DOEAHMRNPT3DIG6ATO7ISNHEXA,Finished,07/04/2023 10:16,07/04/2023 23:18,10.0,Pointer 2,Prelab
spid1_UJRMBSJRJI3TSQCGH62RS6LQDU,Finished,07/04/2023 11:04,07/04/2023 18:32,10.0,Pointer 2,Prelab
spid1_OXFVD2ONA4KW3Y7WPAGOVJ26OK,Finished,07/04/2023 13:51,07/04/2023 19:35,10.0,Pointer 2,Prelab
spid1_PTUICY27JVGBLSSYL4Y5LM5HP5,Finished,07/04/2023 14:13,28/04/2023 8:20,10.0,Pointer 2,Prelab
spid1_K5L6NXZND2NO3D3EWVWUXV2AC3,In progress,07/04/2023 14:33,-,0.0,Pointer 2,Prelab
spid1_WR2AEAVWVDXPWHWUO35MAM4772,Finished,07/04/2023 14:40,07/04/2023 16:47,10.0,Pointer 2,Prelab
spid1_GANB5KHVSBXWZLWQPCSF7WR46A,Finished,07/04/2023 16:56,10/04/2023 15:18,8.2,Pointer 2,Prelab
spid1_JC3XKE36EGPWITHG6USO3WCX6C,Finished,07/04/2023 16:57,13/04/2023 20:58,8.4,Pointer 2,Prelab
spid1_XMXAQX6SHSHBO7STXJJDVLNEWU,Finished,07/04/2023 17:23,07/04/2023 18:11,10.0,Pointer 2,Prelab
spid1_PQTH5SQKZNW3J7R4Z2543WIHVX,Finished,07/04/2023 18:37,09/04/2023 0:05,10.0,Pointer 2,Prelab
spid1_JCU7WYDPYOHQKCU255J5OS2SZJ,Finished,07/04/2023 19:22,07/04/2023 23:27,10.0,Pointer 2,Prelab
spid1_BLAV7BGOUWX224MKIVOMJTPJ2T,Finished,07/04/2023 20:38,08/04/2023 20:12,10.0,Pointer 2,Prelab
spid1_MF3R2JMGMCHA37Q2KRXNSOXXLO,Finished,07/04/2023 20:39,11/04/2023 9:18,9.4,Pointer 2,Prelab
spid1_Z5U3H6YYQDC6N64I2MIUA3PPZM,Finished,07/04/2023 21:11,09/04/2023 22:16,10.0,Pointer 2,Prelab
spid1_ABTBVQTFZXY663EK2SEL3OXHCH,Finished,07/04/2023 21:12,11/04/2023 19:40,10.0,Pointer 2,Prelab
spid1_WAMFPYYOXWHUSVHNUCCCIOEIG2,Finished,07/04/2023 21:25,22/04/2023 23:00,10.0,Pointer 2,Prelab
spid1_ITB6LJNUPHABQRKAEOMHONC5BZ,Finished,07/04/2023 21:44,07/04/2023 21:49,2.8,Pointer 2,Prelab
spid1_YHXVWP7BJZN5BMXI4SN2IMQ4Y3,Finished,07/04/2023 22:08,09/04/2023 17:00,9.4,Pointer 2,Prelab
spid1_Q42MTKMKPQW7WXYYGQBMYQVC5V,Finished,07/04/2023 22:09,07/04/2023 22:21,10.0,Pointer 2,Prelab
spid1_SAOCCZMGIHCEPQ2TFG4ISMER4B,Finished,07/04/2023 22:24,07/04/2023 22:36,8.8,Pointer 2,Prelab
spid1_ZZQKBC45KYNT7H6HLKYIQGOSZX,Finished,08/04/2023 0:28,12/04/2023 11:03,10.0,Pointer 2,Prelab
spid1_PYXK2YOTL3I4F5FPPSQ4NESDBD,Finished,08/04/2023 3:57,12/04/2023 22:40,10.0,Pointer 2,Prelab
spid1_URZ33S2NQTSZWHNHMFHBUZCP3V,Finished,08/04/2023 7:48,08/04/2023 17:32,10.0,Pointer 2,Prelab
spid1_JCEMQLJUOKAAGI2KHIN5VB4SSI,Finished,08/04/2023 8:03,08/04/2023 8:12,10.0,Pointer 2,Prelab
spid1_OBQTFXU23CKBWEW4FZT5PSHCLY,Finished,08/04/2023 9:26,11/04/2023 0:22,10.0,Pointer 2,Prelab
spid1_UMFEVIMXFSUBHYCDARWJGPEK23,Finished,08/04/2023 9:34,09/04/2023 15:21,10.0,Pointer 2,Prelab
spid1_VQ5MWDYFCMY3MRQOZFUJPJKI6E,Finished,08/04/2023 9:48,09/04/2023 13:46,10.0,Pointer 2,Prelab
spid1_FLUTPSL5ZJFDKJ53QI4Y23E46S,In progress,08/04/2023 10:13,-,0.0,Pointer 2,Prelab
spid1_H47I346CVN3MN7AIO3DFD7N2KH,Finished,08/04/2023 11:04,08/04/2023 21:47,10.0,Pointer 2,Prelab
spid1_QMTJWYA3OSTROYSGBFQY7D3Z2W,In progress,08/04/2023 12:35,-,0.0,Pointer 2,Prelab
spid1_SUDIK6LWTFDDKXDGVWVXBX7HZU,Finished,08/04/2023 12:53,09/04/2023 23:37,8.4,Pointer 2,Prelab
spid1_YJ7EQEZUZIA7GZL3MXRRCHCJ2N,Finished,08/04/2023 13:28,08/04/2023 13:57,10.0,Pointer 2,Prelab
spid1_ITB6LJNUPHABQRKAEOMHONC5BZ,Finished,08/04/2023 14:05,08/04/2023 16:22,7.4,Pointer 2,Prelab
spid1_4VDVYHBQFNGGLLHJV6E2C5LIYZ,Finished,08/04/2023 15:13,09/04/2023 0:09,10.0,Pointer 2,Prelab
spid1_TTEQHTU74PRETPH5UGMEX5JOFV,Finished,08/04/2023 15:40,08/04/2023 19:28,9.8,Pointer 2,Prelab
spid1_HRC4V7GKXEFTMKSYOS4GYGQQ3K,Finished,08/04/2023 16:08,09/04/2023 23:45,2.4,Pointer 2,Prelab
spid1_W6DXQALEKDY4LAMJRCCUA6B3AP,Finished,08/04/2023 17:17,10/04/2023 13:46,10.0,Pointer 2,Prelab
spid1_BOGNI4YZSCBO5AHWW45XNVQLDT,Finished,08/04/2023 17:23,08/04/2023 17:53,10.0,Pointer 2,Prelab
spid1_GROXBKSC7S437TED276WEX3I7B,Finished,08/04/2023 17:35,08/04/2023 18:05,9.8,Pointer 2,Prelab
spid1_CB5DILJDDK5NM4OUEO43IBIVET,Finished,08/04/2023 17:50,09/04/2023 18:44,10.0,Pointer 2,Prelab
spid1_SHL7QQBPYSOLEJUTQCJ6N6MFM5,Finished,08/04/2023 19:28,10/04/2023 18:28,10.0,Pointer 2,Prelab
spid1_H5XINULQGS5ECYR3OANQ2SPIRG,Finished,08/04/2023 20:18,12/04/2023 11:24,9.6,Pointer 2,Prelab
spid1_RTLT7YLKAAZ2B4RRMJJBJA64CK,In progress,08/04/2023 20:48,-,0.0,Pointer 2,Prelab
spid1_O7BXT6H2TFHGICY4YNOY6FJVWQ,Finished,08/04/2023 21:10,11/04/2023 14:10,10.0,Pointer 2,Prelab
spid1_6BZCGNZAY3KNW3ZKV3WPF7KOFW,In progress,08/04/2023 21:16,-,0.0,Pointer 2,Prelab
spid1_H4X4CXL2TBHTP2YF7CW7SLIXBU,Finished,08/04/2023 21:57,12/04/2023 11:15,6.8,Pointer 2,Prelab
spid1_XZRTWNQWOYOUK3S6UUIIC3M7VG,Finished,08/04/2023 22:00,09/04/2023 8:31,10.0,Pointer 2,Prelab
spid1_VHUFLKRVQJH3DG55EGHCFHPCNF,Finished,08/04/2023 22:19,09/04/2023 10:49,8.8,Pointer 2,Prelab
spid1_5BV637UKCYDVYMZP5OGAYTDBD5,In progress,08/04/2023 22:23,-,0.0,Pointer 2,Prelab
spid1_RJX2ZJ3RC6YSZLHWEGEUHE5DAC,Finished,08/04/2023 23:00,08/04/2023 23:38,10.0,Pointer 2,Prelab
spid1_MN6C2GQWCBGBEHT56TGSJUIT4T,Finished,09/04/2023 2:06,09/04/2023 23:54,10.0,Pointer 2,Prelab
spid1_WGCGR7X76QKXF5UORBNHIGMIJ3,Finished,09/04/2023 5:25,10/04/2023 2:23,10.0,Pointer 2,Prelab
spid1_4YJCEOQTD3DJWBFQUTTSF3JOX6,Finished,09/04/2023 5:40,10/04/2023 15:46,10.0,Pointer 2,Prelab
spid1_ITB6LJNUPHABQRKAEOMHONC5BZ,Finished,09/04/2023 7:43,09/04/2023 7:52,10.0,Pointer 2,Prelab
spid1_4XBOSLBIZDAMVPEDSJYO7ZOHFL,Finished,09/04/2023 8:27,09/04/2023 8:30,10.0,Pointer 2,Prelab
spid1_UYYFO5ZXHSMCXACMWUWBRBCCJC,Finished,09/04/2023 10:13,11/04/2023 1:05,10.0,Pointer 2,Prelab
spid1_VMGJOYCECPBVHAQ7WVDQFDXTZA,Finished,09/04/2023 10:33,09/04/2023 11:37,10.0,Pointer 2,Prelab
spid1_A5FI2WLH53NLOOYUR6TUBVYOXF,Finished,09/04/2023 11:07,09/04/2023 23:35,3.2,Pointer 2,Prelab
spid1_UHR6Q6WUL45JBGRCUH6D6SL3DY,Finished,09/04/2023 11:47,10/04/2023 0:58,10.0,Pointer 2,Prelab
spid1_YRKFOEQ3UKJCS55ZRNTSD2D5I6,Finished,09/04/2023 11:52,10/04/2023 20:18,10.0,Pointer 2,Prelab
spid1_T2XIVYUPHV6B6ZXPSRR34EWW64,Finished,09/04/2023 12:16,09/04/2023 12:24,8.2,Pointer 2,Prelab
spid1_Q7XHZZOTYF77R2RUX2TX5U62DT,Finished,09/04/2023 13:30,09/04/2023 13:40,8.2,Pointer 2,Prelab
spid1_D6LOZ5CCPERHMB6ALQGMB2N2R3,Finished,09/04/2023 14:17,09/04/2023 21:45,10.0,Pointer 2,Prelab
spid1_IFV2D2T42KFGAZQN3X7NSHSDLZ,Finished,09/04/2023 14:23,09/04/2023 14:52,6.2,Pointer 2,Prelab
spid1_COPGGLKDQFM532VT5L737XHEFK,Finished,09/04/2023 14:29,13/04/2023 19:29,8.0,Pointer 2,Prelab
spid1_5JNIKBBMEND3ORO6XQHKFNNXZL,In progress,09/04/2023 15:04,-,0.0,Pointer 2,Prelab
spid1_CVJOMCOIPTV2O7NQA3DU3SQ65F,Finished,09/04/2023 15:09,10/04/2023 13:36,10.0,Pointer 2,Prelab
spid1_MSIELI4GZHOZZF64GRESTXYO2B,Finished,09/04/2023 15:24,09/04/2023 20:17,10.0,Pointer 2,Prelab
spid1_SYG5GB5LBFC7N7UPZQFNPHHGLL,Finished,09/04/2023 15:59,11/04/2023 22:52,10.0,Pointer 2,Prelab
spid1_YFKVBCGJE2TL3SPLNLBHVV3VSQ,Finished,09/04/2023 16:26,10/04/2023 22:11,10.0,Pointer 2,Prelab
spid1_LSLHRDWQI2ZQV6KB3VQN5GG2ET,Finished,09/04/2023 17:47,09/04/2023 19:19,10.0,Pointer 2,Prelab
spid1_EYFTQ3OV7EMGGA43IHDI5B5AU6,In progress,09/04/2023 18:49,-,0.0,Pointer 2,Prelab
spid1_5VOL7VXBXEIBPOSYICGY4V3GHF,In progress,09/04/2023 19:28,-,0.0,Pointer 2,Prelab
spid1_JWA45AJX5CYID5D7E7LJ3R6KLK,Finished,09/04/2023 20:35,10/04/2023 17:48,10.0,Pointer 2,Prelab
spid1_KX66RVHINHUO3HDUNVT3HDVYJT,Finished,09/04/2023 20:55,10/04/2023 11:09,10.0,Pointer 2,Prelab
spid1_7XCQ2ML33YRSUMRAPXQWUSQXYY,In progress,09/04/2023 21:41,-,0.0,Pointer 2,Prelab
spid1_PPGNLTHWVCZAPUZRNTCOX2S2NA,Finished,09/04/2023 21:51,09/04/2023 21:56,10.0,Pointer 2,Prelab
